Date,AAPL,MSFT,XOM,BP
2015-04-17,124.75,41.619998931884766,86.93000030517578,42.88999938964844
2015-04-20,127.5999984741211,42.90999984741211,87.23999786376953,42.81999969482422
2015-04-21,126.91000366210938,42.63999938964844,86.87999725341797,42.779998779296875
2015-04-22,128.6199951171875,42.9900016784668,87.45999908447266,43.2400016784668
2015-04-23,129.6699981689453,43.34000015258789,87.54000091552734,43.599998474121094
2015-04-24,130.27999877929688,47.869998931884766,86.97000122070312,43.459999084472656
2015-04-27,132.64999389648438,48.029998779296875,87.01000213623047,43.040000915527344
2015-04-28,130.55999755859375,49.15999984741211,87.80000305175781,43.47999954223633
2015-04-29,128.63999938964844,49.060001373291016,87.87000274658203,43.59000015258789
2015-04-30,125.1500015258789,48.63999938964844,87.37000274658203,43.15999984741211
2015-05-01,128.9499969482422,48.65999984741211,88.8499984741211,43.22999954223633
2015-05-04,128.6999969482422,48.2400016784668,89.11000061035156,43.40999984741211
2015-05-05,125.80000305175781,47.599998474121094,88.61000061035156,43.099998474121094
2015-05-06,125.01000213623047,46.279998779296875,88.19000244140625,42.5
2015-05-07,125.26000213623047,46.70000076293945,87.5999984741211,41.83000183105469
2015-05-08,127.62000274658203,47.75,88.98999786376953,42.709999084472656
2015-05-11,126.31999969482422,47.369998931884766,86.77999877929688,42.58000183105469
2015-05-12,125.87000274658203,47.349998474121094,87.0199966430664,42.689998626708984
2015-05-13,126.01000213623047,47.630001068115234,86.55999755859375,42.77000045776367
2015-05-14,128.9499969482422,48.720001220703125,86.97000122070312,42.959999084472656
2015-05-15,128.77000427246094,48.29999923706055,87.3499984741211,42.810001373291016
2015-05-18,130.19000244140625,48.0099983215332,86.8499984741211,42.38999938964844
2015-05-19,130.07000732421875,47.58000183105469,86.98999786376953,41.83000183105469
2015-05-20,130.05999755859375,47.58000183105469,87.12999725341797,42.08000183105469
2015-05-21,131.38999938964844,47.41999816894531,87.20999908447266,42.900001525878906
2015-05-22,132.5399932861328,46.900001525878906,86.5199966430664,42.5
2015-05-26,129.6199951171875,46.59000015258789,85.3499984741211,41.630001068115234
2015-05-27,132.0399932861328,47.61000061035156,85.11000061035156,41.790000915527344
2015-05-28,131.77999877929688,47.45000076293945,85.11000061035156,41.54999923706055
2015-05-29,130.27999877929688,46.86000061035156,85.19999694824219,41.459999084472656
2015-06-01,130.5399932861328,47.22999954223633,85.12999725341797,40.95000076293945
2015-06-02,129.9600067138672,46.91999816894531,85.13999938964844,41.5
2015-06-03,130.1199951171875,46.849998474121094,84.94999694824219,41.22999954223633
2015-06-04,129.36000061035156,46.36000061035156,84.22000122070312,40.619998931884766
2015-06-05,128.64999389648438,46.13999938964844,84.27999877929688,40.560001373291016
2015-06-08,127.80000305175781,45.72999954223633,84.8499984741211,40.529998779296875
2015-06-09,127.41999816894531,45.650001525878906,84.58000183105469,40.54999923706055
2015-06-10,128.8800048828125,46.61000061035156,85.20999908447266,41.279998779296875
2015-06-11,128.58999633789062,46.439998626708984,85.08999633789062,41.41999816894531
2015-06-12,127.16999816894531,45.970001220703125,84.0199966430664,40.79999923706055
2015-06-15,126.91999816894531,45.47999954223633,83.72000122070312,40.91999816894531
2015-06-16,127.5999984741211,45.83000183105469,84.68000030517578,40.90999984741211
2015-06-17,127.30000305175781,45.970001220703125,84.7300033569336,41.209999084472656
2015-06-18,127.87999725341797,46.720001220703125,85.4800033569336,41.2599983215332
2015-06-19,126.5999984741211,46.099998474121094,85.20999908447266,41.150001525878906
2015-06-22,127.61000061035156,46.22999954223633,85.16999816894531,41.52000045776367
2015-06-23,127.02999877929688,45.90999984741211,85.06999969482422,41.540000915527344
2015-06-24,128.11000061035156,45.63999938964844,84.68000030517578,41.83000183105469
2015-06-25,127.5,45.650001525878906,83.93000030517578,41.88999938964844
2015-06-26,126.75,45.2599983215332,83.86000061035156,41.349998474121094
2015-06-29,124.52999877929688,44.369998931884766,82.81999969482422,40.310001373291016
2015-06-30,125.43000030517578,44.150001525878906,83.19999694824219,39.959999084472656
2015-07-01,126.5999984741211,44.45000076293945,82.37000274658203,39.27000045776367
2015-07-02,126.44000244140625,44.400001525878906,83.13999938964844,41.290000915527344
2015-07-06,126.0,44.38999938964844,82.52999877929688,39.90999984741211
2015-07-07,125.69000244140625,44.29999923706055,82.87000274658203,39.709999084472656
2015-07-08,122.56999969482422,44.2400016784668,81.97000122070312,39.150001525878906
2015-07-09,120.06999969482422,44.52000045776367,81.5999984741211,39.130001068115234
2015-07-10,123.27999877929688,44.61000061035156,82.22000122070312,39.900001525878906
2015-07-13,125.66000366210938,45.540000915527344,82.41999816894531,39.959999084472656
2015-07-14,125.61000061035156,45.619998931884766,83.11000061035156,40.33000183105469
2015-07-15,126.81999969482422,45.7599983215332,82.76000213623047,40.040000915527344
2015-07-16,128.50999450683594,46.65999984741211,82.91000366210938,39.540000915527344
2015-07-17,129.6199951171875,46.619998931884766,82.61000061035156,39.119998931884766
2015-07-20,132.07000732421875,46.91999816894531,81.76000213623047,38.75
2015-07-21,130.75,47.279998779296875,81.66000366210938,38.72999954223633
2015-07-22,125.22000122070312,45.540000915527344,81.79000091552734,37.90999984741211
2015-07-23,125.16000366210938,46.11000061035156,81.13999938964844,37.29999923706055
2015-07-24,124.5,45.939998626708984,79.94000244140625,36.56999969482422
2015-07-27,122.7699966430664,45.349998474121094,79.26000213623047,36.04999923706055
2015-07-28,123.37999725341797,45.34000015258789,82.4800033569336,37.290000915527344
2015-07-29,122.98999786376953,46.290000915527344,83.13999938964844,37.38999938964844
2015-07-30,122.37000274658203,46.880001068115234,83.01000213623047,37.68000030517578
2015-07-31,121.30000305175781,46.70000076293945,79.20999908447266,36.970001220703125
2015-08-03,118.44000244140625,46.810001373291016,78.05999755859375,36.47999954223633
2015-08-04,114.63999938964844,47.540000915527344,77.16999816894531,36.540000915527344
2015-08-05,115.4000015258789,47.58000183105469,77.16999816894531,35.869998931884766
2015-08-06,115.12999725341797,46.619998931884766,78.08999633789062,35.880001068115234
2015-08-07,115.5199966430664,46.7400016784668,76.83000183105469,35.68000030517578
2015-08-10,119.72000122070312,47.33000183105469,78.75,36.279998779296875
2015-08-11,113.48999786376953,46.40999984741211,77.48999786376953,36.04999923706055
2015-08-12,115.23999786376953,46.7400016784668,78.79000091552734,36.439998626708984
2015-08-13,115.1500015258789,46.72999954223633,78.6500015258789,35.91999816894531
2015-08-14,115.95999908447266,47.0,78.36000061035156,35.77000045776367
2015-08-17,117.16000366210938,47.31999969482422,78.7699966430664,35.529998779296875
2015-08-18,116.5,47.27000045776367,77.9000015258789,35.25
2015-08-19,115.01000213623047,46.61000061035156,76.2300033569336,34.65999984741211
2015-08-20,112.6500015258789,45.65999984741211,74.56999969482422,34.380001068115234
2015-08-21,105.76000213623047,43.06999969482422,72.12999725341797,33.16999816894531
2015-08-24,103.12000274658203,41.68000030517578,68.72000122070312,31.190000534057617
2015-08-25,103.73999786376953,40.470001220703125,68.70999908447266,30.709999084472656
2015-08-26,109.69000244140625,42.709999084472656,72.5,31.100000381469727
2015-08-27,112.91999816894531,43.900001525878906,74.8499984741211,33.029998779296875
2015-08-28,113.29000091552734,43.93000030517578,75.06999969482422,33.2599983215332
2015-08-31,112.76000213623047,43.52000045776367,75.23999786376953,33.540000915527344
2015-09-01,107.72000122070312,41.81999969482422,72.08000183105469,32.13999938964844
2015-09-02,112.33999633789062,43.36000061035156,73.2300033569336,32.20000076293945
2015-09-03,110.37000274658203,43.5,73.79000091552734,32.40999984741211
2015-09-04,109.2699966430664,42.61000061035156,72.45999908447266,30.700000762939453
2015-09-08,112.30999755859375,43.88999938964844,73.5,31.40999984741211
2015-09-09,110.1500015258789,43.06999969482422,72.0,30.899999618530273
2015-09-10,112.56999969482422,43.290000915527344,72.5199966430664,31.209999084472656
2015-09-11,114.20999908447266,43.47999954223633,72.69000244140625,31.010000228881836
2015-09-14,115.30999755859375,43.040000915527344,72.48999786376953,30.68000030517578
2015-09-15,116.27999877929688,43.97999954223633,72.86000061035156,31.110000610351562
2015-09-16,116.41000366210938,44.29999923706055,74.30000305175781,32.130001068115234
2015-09-17,113.91999816894531,44.25,74.45999908447266,32.11000061035156
2015-09-18,113.44999694824219,43.47999954223633,72.68000030517578,31.09000015258789
2015-09-21,115.20999908447266,44.11000061035156,73.38999938964844,31.059999465942383
2015-09-22,113.4000015258789,43.900001525878906,72.73999786376953,30.389999389648438
2015-09-23,114.31999969482422,43.869998931884766,72.30000305175781,29.920000076293945
2015-09-24,115.0,43.90999984741211,72.7300033569336,30.15999984741211
2015-09-25,114.70999908447266,43.939998626708984,73.2300033569336,30.43000030517578
2015-09-28,112.44000244140625,43.290000915527344,72.5999984741211,29.3799991607666
2015-09-29,109.05999755859375,43.439998626708984,72.97000122070312,29.6299991607666
2015-09-30,110.30000305175781,44.2599983215332,74.3499984741211,30.559999465942383
2015-10-01,109.58000183105469,44.61000061035156,74.05999755859375,30.959999084472656
2015-10-02,110.37999725341797,45.56999969482422,75.87999725341797,32.52000045776367
2015-10-05,110.77999877929688,46.630001068115234,76.80999755859375,33.4900016784668
2015-10-06,111.30999755859375,46.75,77.88999938964844,34.310001373291016
2015-10-07,110.77999877929688,46.79999923706055,79.19999694824219,35.709999084472656
2015-10-08,109.5,47.45000076293945,80.02999877929688,35.959999084472656
2015-10-09,112.12000274658203,47.11000061035156,79.26000213623047,35.959999084472656
2015-10-12,111.5999984741211,47.0,79.30000305175781,35.369998931884766
2015-10-13,111.79000091552734,46.88999938964844,79.16000366210938,34.72999954223633
2015-10-14,110.20999908447266,46.68000030517578,80.16000366210938,35.31999969482422
2015-10-15,111.86000061035156,47.0099983215332,81.4800033569336,35.68000030517578
2015-10-16,111.04000091552734,47.5099983215332,82.4800033569336,35.86000061035156
2015-10-19,111.7300033569336,47.619998931884766,80.98999786376953,34.939998626708984
2015-10-20,113.7699966430664,47.77000045776367,80.83000183105469,34.970001220703125
2015-10-21,113.76000213623047,47.20000076293945,80.20999908447266,35.13999938964844
2015-10-22,115.5,48.029998779296875,82.88999938964844,35.91999816894531
2015-10-23,119.08000183105469,52.869998931884766,82.9800033569336,35.720001220703125
2015-10-26,115.27999877929688,54.25,81.22000122070312,35.04999923706055
2015-10-27,114.55000305175781,53.689998626708984,81.08999633789062,34.81999969482422
2015-10-28,119.2699966430664,53.97999954223633,82.27999877929688,35.7400016784668
2015-10-29,120.52999877929688,53.36000061035156,82.2300033569336,35.709999084472656
2015-10-30,119.5,52.63999938964844,82.73999786376953,35.70000076293945
2015-11-02,121.18000030517578,53.2400016784668,85.27999877929688,36.279998779296875
2015-11-03,122.56999969482422,54.150001525878906,86.8499984741211,37.22999954223633
2015-11-04,122.0,54.400001525878906,85.9800033569336,36.36000061035156
2015-11-05,120.91999816894531,54.380001068115234,84.80999755859375,35.54999923706055
2015-11-06,121.05999755859375,54.91999816894531,84.47000122070312,35.130001068115234
2015-11-09,120.56999969482422,54.15999984741211,81.94999694824219,34.880001068115234
2015-11-10,116.7699966430664,53.5099983215332,82.3499984741211,34.77000045776367
2015-11-11,116.11000061035156,53.650001525878906,81.62000274658203,34.38999938964844
2015-11-12,115.72000122070312,53.31999969482422,79.41000366210938,33.5
2015-11-13,112.33999633789062,52.84000015258789,78.0999984741211,33.380001068115234
2015-11-16,114.18000030517578,53.77000045776367,80.9000015258789,34.47999954223633
2015-11-17,113.69000244140625,52.970001220703125,79.95999908447266,34.18000030517578
2015-11-18,117.29000091552734,53.849998474121094,80.73999786376953,35.099998474121094
2015-11-19,118.77999877929688,53.939998626708984,80.30000305175781,35.25
2015-11-20,119.30000305175781,54.189998626708984,79.79000091552734,34.43000030517578
2015-11-23,117.75,54.189998626708984,80.27999877929688,34.41999816894531
2015-11-24,118.87999725341797,54.25,81.87999725341797,34.9900016784668
2015-11-25,118.02999877929688,53.689998626708984,81.25,34.9900016784668
2015-11-27,117.80999755859375,53.93000030517578,81.2300033569336,34.83000183105469
2015-11-30,118.30000305175781,54.349998474121094,81.66000366210938,34.599998474121094
2015-12-01,117.33999633789062,55.220001220703125,81.88999938964844,34.77000045776367
2015-12-02,116.27999877929688,55.209999084472656,79.55000305175781,33.81999969482422
2015-12-03,115.19999694824219,54.20000076293945,78.41000366210938,33.2599983215332
2015-12-04,119.02999877929688,55.90999984741211,78.86000061035156,32.66999816894531
2015-12-07,118.27999877929688,55.810001373291016,76.80000305175781,31.260000228881836
2015-12-08,118.2300033569336,55.790000915527344,74.62999725341797,31.270000457763672
2015-12-09,115.62000274658203,54.97999954223633,75.62999725341797,31.809999465942383
2015-12-10,116.16999816894531,55.27000045776367,75.69000244140625,31.799999237060547
2015-12-11,113.18000030517578,54.060001373291016,74.33999633789062,30.790000915527344
2015-12-14,112.4800033569336,55.13999938964844,76.02999877929688,30.219999313354492
2015-12-15,110.48999786376953,55.20000076293945,79.43000030517578,30.75
2015-12-16,111.33999633789062,56.130001068115234,79.1500015258789,30.8700008392334
2015-12-17,108.9800033569336,55.70000076293945,77.95999908447266,30.350000381469727
2015-12-18,106.02999877929688,54.130001068115234,77.27999877929688,30.149999618530273
2015-12-21,107.33000183105469,54.83000183105469,77.26000213623047,30.1299991607666
2015-12-22,107.2300033569336,55.349998474121094,77.6500015258789,30.790000915527344
2015-12-23,108.61000061035156,55.81999969482422,80.19000244140625,32.349998474121094
2015-12-24,108.02999877929688,55.66999816894531,79.33000183105469,32.119998931884766
2015-12-28,106.81999969482422,55.95000076293945,78.73999786376953,31.709999084472656
2015-12-29,108.73999786376953,56.54999923706055,79.16000366210938,31.8700008392334
2015-12-30,107.31999969482422,56.310001373291016,78.11000061035156,31.309999465942383
2015-12-31,105.26000213623047,55.47999954223633,77.94999694824219,31.260000228881836
2016-01-04,105.3499984741211,54.79999923706055,77.45999908447266,31.059999465942383
2016-01-05,102.70999908447266,55.04999923706055,78.12000274658203,30.93000030517578
2016-01-06,100.69999694824219,54.04999923706055,77.47000122070312,30.299999237060547
2016-01-07,96.44999694824219,52.16999816894531,76.2300033569336,29.43000030517578
2016-01-08,96.95999908447266,52.33000183105469,74.69000244140625,28.90999984741211
2016-01-11,98.52999877929688,52.29999923706055,73.69000244140625,28.84000015258789
2016-01-12,99.95999908447266,52.779998779296875,75.19999694824219,28.649999618530273
2016-01-13,97.38999938964844,51.63999938964844,75.6500015258789,28.770000457763672
2016-01-14,99.5199966430664,53.11000061035156,79.12000274658203,30.829999923706055
2016-01-15,97.12999725341797,50.9900016784668,77.58000183105469,29.15999984741211
2016-01-19,96.66000366210938,50.560001373291016,76.4000015258789,28.920000076293945
2016-01-20,96.79000091552734,50.790000915527344,73.18000030517578,28.459999084472656
2016-01-21,96.30000305175781,50.47999954223633,74.0999984741211,29.459999084472656
2016-01-22,101.41999816894531,52.290000915527344,76.56999969482422,30.350000381469727
2016-01-25,99.44000244140625,51.790000915527344,73.9800033569336,29.469999313354492
2016-01-26,99.98999786376953,52.16999816894531,76.69999694824219,30.739999771118164
2016-01-27,93.41999816894531,51.220001220703125,75.29000091552734,30.68000030517578
2016-01-28,94.08999633789062,52.060001373291016,76.98999786376953,31.889999389648438
2016-01-29,97.33999633789062,55.09000015258789,77.8499984741211,32.369998931884766
2016-02-01,96.43000030517578,54.709999084472656,76.29000091552734,31.700000762939453
2016-02-02,94.4800033569336,53.0,74.58999633789062,29.020000457763672
2016-02-03,96.3499984741211,52.15999984741211,78.4800033569336,29.65999984741211
2016-02-04,96.5999984741211,52.0,79.83000183105469,30.610000610351562
2016-02-05,94.0199966430664,50.15999984741211,80.08000183105469,30.459999084472656
2016-02-08,95.01000213623047,49.40999984741211,81.16000366210938,29.920000076293945
2016-02-09,94.98999786376953,49.279998779296875,80.08000183105469,28.950000762939453
2016-02-10,94.2699966430664,49.709999084472656,79.3499984741211,28.040000915527344
2016-02-11,93.69999694824219,49.689998626708984,79.5999984741211,27.639999389648438
2016-02-12,93.98999786376953,50.5,81.02999877929688,29.020000457763672
2016-02-16,96.63999938964844,51.09000015258789,81.22000122070312,29.059999465942383
2016-02-17,98.12000274658203,52.41999816894531,82.0,29.950000762939453
2016-02-18,96.26000213623047,52.189998626708984,82.44999694824219,29.780000686645508
2016-02-19,96.04000091552734,51.81999969482422,82.5,29.75
2016-02-22,96.87999725341797,52.650001525878906,82.38999938964844,30.299999237060547
2016-02-23,94.69000244140625,51.18000030517578,81.2300033569336,29.0
2016-02-24,96.0999984741211,51.36000061035156,81.5199966430664,28.540000915527344
2016-02-25,96.76000213623047,52.099998474121094,82.01000213623047,28.65999984741211
2016-02-26,96.91000366210938,51.29999923706055,81.75,29.0
2016-02-29,96.69000244140625,50.880001068115234,80.1500015258789,29.09000015258789
2016-03-01,100.52999877929688,52.58000183105469,81.27999877929688,29.6299991607666
2016-03-02,100.75,52.95000076293945,82.69999694824219,30.209999084472656
2016-03-03,101.5,52.349998474121094,82.4000015258789,30.8700008392334
2016-03-04,103.01000213623047,52.029998779296875,82.29000091552734,31.149999618530273
2016-03-07,101.87000274658203,51.029998779296875,84.45999908447266,31.5
2016-03-08,101.02999877929688,51.650001525878906,82.62999725341797,30.06999969482422
2016-03-09,101.12000274658203,52.84000015258789,82.4000015258789,30.299999237060547
2016-03-10,101.16999816894531,52.04999923706055,82.18000030517578,29.829999923706055
2016-03-11,102.26000213623047,53.06999969482422,82.19000244140625,30.549999237060547
2016-03-14,102.5199966430664,53.16999816894531,82.41000366210938,29.950000762939453
2016-03-15,104.58000183105469,53.59000015258789,82.81999969482422,29.639999389648438
2016-03-16,105.97000122070312,54.349998474121094,82.87000274658203,30.510000228881836
2016-03-17,105.80000305175781,54.65999984741211,84.0999984741211,31.540000915527344
2016-03-18,105.91999816894531,53.4900016784668,84.19999694824219,31.329999923706055
2016-03-21,105.91000366210938,53.86000061035156,83.62000274658203,31.1200008392334
2016-03-22,106.72000122070312,54.06999969482422,84.12000274658203,30.940000534057617
2016-03-23,106.12999725341797,53.970001220703125,83.75,30.200000762939453
2016-03-24,105.66999816894531,54.209999084472656,83.9800033569336,30.420000076293945
2016-03-28,105.19000244140625,53.540000915527344,84.22000122070312,30.420000076293945
2016-03-29,107.68000030517578,54.709999084472656,84.52999877929688,30.350000381469727
2016-03-30,109.55999755859375,55.04999923706055,84.5199966430664,30.93000030517578
2016-03-31,108.98999786376953,55.22999954223633,83.58999633789062,30.18000030517578
2016-04-01,109.98999786376953,55.56999969482422,82.95999908447266,29.56999969482422
2016-04-04,111.12000274658203,55.43000030517578,83.16000366210938,29.579999923706055
2016-04-05,109.80999755859375,54.560001373291016,82.20999908447266,28.93000030517578
2016-04-06,110.95999908447266,55.119998931884766,83.30999755859375,29.299999237060547
2016-04-07,108.54000091552734,54.459999084472656,82.37000274658203,29.1299991607666
2016-04-08,108.66000366210938,54.41999816894531,83.20999908447266,30.149999618530273
2016-04-11,109.0199966430664,54.310001373291016,83.31999969482422,30.309999465942383
2016-04-12,110.44000244140625,54.650001525878906,84.3499984741211,31.200000762939453
2016-04-13,112.04000091552734,55.349998474121094,84.83000183105469,31.3799991607666
2016-04-14,112.0999984741211,55.36000061035156,85.43000030517578,30.920000076293945
2016-04-15,109.8499984741211,55.650001525878906,84.97000122070312,30.649999618530273
2016-04-18,107.4800033569336,56.459999084472656,85.77999877929688,31.059999465942383
2016-04-19,106.91000366210938,56.38999938964844,86.20999908447266,31.760000228881836
2016-04-20,107.12999725341797,55.59000015258789,86.80000305175781,31.860000610351562
2016-04-21,105.97000122070312,55.779998779296875,86.79000091552734,31.739999771118164
2016-04-22,105.68000030517578,51.779998779296875,87.52999877929688,32.150001525878906
2016-04-25,105.08000183105469,52.11000061035156,87.33000183105469,31.790000915527344
2016-04-26,104.3499984741211,51.439998626708984,87.62999725341797,33.4900016784668
2016-04-27,97.81999969482422,50.939998626708984,88.45999908447266,33.84000015258789
2016-04-28,94.83000183105469,49.900001525878906,88.02999877929688,33.4900016784668
2016-04-29,93.73999786376953,49.869998931884766,88.4000015258789,33.58000183105469
2016-05-02,93.63999938964844,50.61000061035156,89.12999725341797,33.619998931884766
2016-05-03,95.18000030517578,49.779998779296875,88.11000061035156,32.560001373291016
2016-05-04,94.19000244140625,49.869998931884766,87.94000244140625,31.420000076293945
2016-05-05,93.23999786376953,49.939998626708984,88.04000091552734,31.579999923706055
2016-05-06,92.72000122070312,50.38999938964844,88.51000213623047,31.579999923706055
2016-05-09,92.79000091552734,50.06999969482422,88.56999969482422,31.079999923706055
2016-05-10,93.41999816894531,51.02000045776367,89.98999786376953,31.68000030517578
2016-05-11,92.51000213623047,51.04999923706055,88.80999755859375,31.670000076293945
2016-05-12,90.33999633789062,51.5099983215332,89.66999816894531,31.860000610351562
2016-05-13,90.5199966430664,51.08000183105469,88.66000366210938,31.469999313354492
2016-05-16,93.87999725341797,51.83000183105469,89.56999969482422,32.060001373291016
2016-05-17,93.48999786376953,50.5099983215332,89.52999877929688,32.220001220703125
2016-05-18,94.55999755859375,50.810001373291016,89.3499984741211,32.130001068115234
2016-05-19,94.19999694824219,50.31999969482422,90.11000061035156,31.979999542236328
2016-05-20,95.22000122070312,50.619998931884766,89.73999786376953,31.93000030517578
2016-05-23,96.43000030517578,50.029998779296875,89.5999984741211,31.459999084472656
2016-05-24,97.9000015258789,51.59000015258789,89.66999816894531,31.84000015258789
2016-05-25,99.62000274658203,52.119998931884766,90.26000213623047,32.86000061035156
2016-05-26,100.41000366210938,51.88999938964844,89.80000305175781,32.599998474121094
2016-05-27,100.3499984741211,52.31999969482422,90.01000213623047,32.36000061035156
2016-05-31,99.86000061035156,53.0,89.0199966430664,31.399999618530273
2016-06-01,98.45999908447266,52.849998474121094,89.23999786376953,31.34000015258789
2016-06-02,97.72000122070312,52.47999954223633,88.52999877929688,31.520000457763672
2016-06-03,97.91999816894531,51.790000915527344,88.37000274658203,31.8799991607666
2016-06-06,98.62999725341797,52.130001068115234,89.33999633789062,32.529998779296875
2016-06-07,99.02999877929688,52.099998474121094,90.70999908447266,33.06999969482422
2016-06-08,98.94000244140625,52.040000915527344,90.79000091552734,33.27000045776367
2016-06-09,99.6500015258789,51.619998931884766,90.66999816894531,33.040000915527344
2016-06-10,98.83000183105469,51.47999954223633,89.9800033569336,32.220001220703125
2016-06-13,97.33999633789062,50.13999938964844,90.58999633789062,31.860000610351562
2016-06-14,97.45999908447266,49.83000183105469,90.43000030517578,30.93000030517578
2016-06-15,97.13999938964844,49.689998626708984,90.16000366210938,31.149999618530273
2016-06-16,97.55000305175781,50.38999938964844,91.22000122070312,32.029998779296875
2016-06-17,95.33000183105469,50.130001068115234,90.72000122070312,32.75
2016-06-20,95.0999984741211,50.06999969482422,91.12000274658203,33.41999816894531
2016-06-21,95.91000366210938,51.189998626708984,91.52999877929688,34.150001525878906
2016-06-22,95.55000305175781,50.9900016784668,91.16999816894531,33.88999938964844
2016-06-23,96.0999984741211,51.90999984741211,91.80000305175781,34.630001068115234
2016-06-24,93.4000015258789,49.83000183105469,89.38999938964844,32.97999954223633
2016-06-27,92.04000091552734,48.43000030517578,88.86000061035156,31.989999771118164
2016-06-28,93.58999633789062,49.439998626708984,90.91000366210938,33.2400016784668
2016-06-29,94.4000015258789,50.540000915527344,92.45999908447266,34.790000915527344
2016-06-30,95.5999984741211,51.16999816894531,93.73999786376953,35.5099983215332
2016-07-01,95.88999938964844,51.15999984741211,93.83999633789062,36.0
2016-07-05,94.98999786376953,51.16999816894531,93.0199966430664,35.900001525878906
2016-07-06,95.52999877929688,51.380001068115234,94.08999633789062,35.56999969482422
2016-07-07,95.94000244140625,51.380001068115234,92.95999908447266,35.400001525878906
2016-07-08,96.68000030517578,52.29999923706055,93.54000091552734,35.91999816894531
2016-07-11,96.9800033569336,52.59000015258789,93.88999938964844,36.11000061035156
2016-07-12,97.41999816894531,53.209999084472656,94.94999694824219,36.90999984741211
2016-07-13,96.87000274658203,53.5099983215332,94.87999725341797,36.560001373291016
2016-07-14,98.79000091552734,53.7400016784668,94.94999694824219,36.560001373291016
2016-07-15,98.77999877929688,53.70000076293945,95.12000274658203,36.560001373291016
2016-07-18,99.83000183105469,53.959999084472656,94.81999969482422,36.16999816894531
2016-07-19,99.87000274658203,53.09000015258789,94.47000122070312,36.029998779296875
2016-07-20,99.95999908447266,55.90999984741211,93.93000030517578,35.959999084472656
2016-07-21,99.43000030517578,55.79999923706055,93.8499984741211,35.84000015258789
2016-07-22,98.66000366210938,56.56999969482422,94.01000213623047,35.869998931884766
2016-07-25,97.33999633789062,56.72999954223633,92.19999694824219,34.900001525878906
2016-07-26,96.66999816894531,56.7599983215332,91.52999877929688,34.59000015258789
2016-07-27,102.94999694824219,56.189998626708984,90.91000366210938,34.56999969482422
2016-07-28,104.33999633789062,56.209999084472656,90.19999694824219,33.9900016784668
2016-07-29,104.20999908447266,56.68000030517578,88.94999694824219,34.400001525878906
2016-08-01,106.05000305175781,56.58000183105469,85.86000061035156,33.18000030517578
2016-08-02,104.4800033569336,56.58000183105469,87.04000091552734,33.45000076293945
2016-08-03,105.79000091552734,56.970001220703125,87.48999786376953,33.0099983215332
2016-08-04,105.87000274658203,57.38999938964844,87.4800033569336,33.0
2016-08-05,107.4800033569336,57.959999084472656,87.55999755859375,33.150001525878906
2016-08-08,108.37000274658203,58.060001373291016,88.58999633789062,33.16999816894531
2016-08-09,108.80999755859375,58.20000076293945,88.69999694824219,33.380001068115234
2016-08-10,108.0,58.02000045776367,86.41000366210938,33.0099983215332
2016-08-11,107.93000030517578,58.29999923706055,86.72000122070312,33.63999938964844
2016-08-12,108.18000030517578,57.939998626708984,87.8499984741211,33.7400016784668
2016-08-15,109.4800033569336,58.119998931884766,87.80999755859375,33.869998931884766
2016-08-16,109.37999725341797,57.439998626708984,87.91999816894531,34.209999084472656
2016-08-17,109.22000122070312,57.560001373291016,88.11000061035156,34.20000076293945
2016-08-18,109.08000183105469,57.599998474121094,88.91000366210938,34.650001525878906
2016-08-19,109.36000061035156,57.619998931884766,87.80000305175781,34.33000183105469
2016-08-22,108.51000213623047,57.66999816894531,87.98999786376953,33.959999084472656
2016-08-23,108.8499984741211,57.88999938964844,87.72000122070312,34.130001068115234
2016-08-24,108.02999877929688,57.95000076293945,88.0199966430664,34.27000045776367
2016-08-25,107.56999969482422,58.16999816894531,87.45999908447266,34.220001220703125
2016-08-26,106.94000244140625,58.029998779296875,87.2699966430664,34.15999984741211
2016-08-29,106.81999969482422,58.099998474121094,87.83999633789062,34.2400016784668
2016-08-30,106.0,57.88999938964844,87.5199966430664,34.099998474121094
2016-08-31,106.0999984741211,57.459999084472656,87.13999938964844,33.86000061035156
2016-09-01,106.7300033569336,57.59000015258789,86.83999633789062,33.65999984741211
2016-09-02,107.7300033569336,57.66999816894531,87.41999816894531,34.5
2016-09-06,107.69999694824219,57.61000061035156,88.56999969482422,34.689998626708984
2016-09-07,108.36000061035156,57.65999984741211,88.23999786376953,34.7599983215332
2016-09-08,105.5199966430664,57.43000030517578,89.05000305175781,35.08000183105469
2016-09-09,103.12999725341797,56.209999084472656,86.83999633789062,34.349998474121094
2016-09-12,105.44000244140625,57.04999923706055,87.29000091552734,34.630001068115234
2016-09-13,107.94999694824219,56.529998779296875,85.20999908447266,33.5
2016-09-14,111.7699966430664,56.2599983215332,84.5999984741211,33.31999969482422
2016-09-15,115.56999969482422,57.189998626708984,85.08000183105469,33.61000061035156
2016-09-16,114.91999816894531,57.25,84.02999877929688,33.310001373291016
2016-09-19,113.58000183105469,56.93000030517578,83.83000183105469,33.439998626708984
2016-09-20,113.56999969482422,56.810001373291016,82.54000091552734,33.06999969482422
2016-09-21,113.55000305175781,57.7599983215332,83.30000305175781,33.61000061035156
2016-09-22,114.62000274658203,57.81999969482422,83.54000091552734,34.2599983215332
2016-09-23,112.70999908447266,57.43000030517578,83.44999694824219,33.959999084472656
